external_id,title,short_title,description,category,tags,benefits,start_datetime,end_datetime,venue_title,venue_address,venue_lat,venue_lon,price_min,price_raw,is_free,age_restriction,image_url,site_url,source,parsed_at
225538,Концерт «Дух и душа»,Дух и душа,"Орган и дудук редко оказываются рядом, и именно это делает программу выразительной. Один инструмент связан с масштабом капеллы, глубиной регистра и почти архитектурной мощью. Другой звучит мягко, чуть хрипловато — как голос, который помнит древние мелодии и умеет говорить без слов.В программе соединятся академическая музыка, ориентальные мотивы, современные сочинения и темы из кино. Прозвучит музыка Иоганна Себастьяна Баха, Комитаса, Микаэля Таривердиева, Ханса Циммера и других композиторов.За органом — Ольга Котлярова. Партию дудука и блокфлейты исполнит Хачатур Саркисьянц, мультиинструменталист, для которого национальная традиция становится живым материалом, открытым для разных форматов.Куда сходить в Санкт-Петербурге сегодня, ищите на KUDAGO.",concert,"всей семьёй, 6+, культура и искусство, вечером, концерты, классическая музыка, органная музыка",,2026-07-16 20:00,2026-07-16 20:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,250,от 250 рублей,False,6+,https://media.kudago.com/images/event/3a/57/3a57b903e520e17e9024512fb7bbc635,https://kudago.com/spb/event/kontsert-duh-i-dusha/,kudago,2026-07-14 14:50:50
225870,Лекция «Корсет: от доспехов викторианской дамы до аксессуара XXI века»,Корсет: от доспехов викторианской дамы до аксессуара XXI века,"На лекции дизайнер одежды Анастасия Бриндзак расскажет, как менялось отношение к корсету на протяжении веков и почему сегодня он вновь оказался в центре внимания модной индустрии. Участники познакомятся с историей его появления, узнают, какие функции он выполнял в разные эпохи и как изменился в XXI веке.Отдельное внимание уделят распространённым мифам о корсетах, вопросам комфорта и здоровья, а также современным тенденциям и образам.Регистрируйтесь на Timepad.Подскажем, куда бесплатно сходить в Санкт-Петербурге.",education,"обучение, 16+, бесплатно, мода, лекции и мастер-классы, free",,2026-07-17 18:00,2026-07-17 18:00,Открытая гостиная в Центральной библиотеке им. М. Ю. Лермонтова,"просп. Литейный, д. 19",59.94363800000001,30.347956,0,,True,16+,https://media.kudago.com/images/event/0a/92/0a9207170e5af7e481020e985d225945.jpg,https://kudago.com/spb/event/obuchenie-korset-ot-dospehov-viktorianskoj-damyi-do-aksessuara-xxi-veka/,kudago,2026-07-14 14:51:15
225765,Показ фильма «Грани любви»,Грани любви,"Киноальманах обращается к теме любви через русскую литературную классику. В основе — 11 новелл по произведениям Лермонтова, Достоевского, Тургенева, Бунина, Чехова и других авторов, поэтому зрителей ждет не линейная история, а мозаика чувств, характеров и ситуаций. В одном эпизоде на первый план выходит нежность, в другом — боль расставания, в третьем — внутренний выбор, который человек делает почти незаметно для окружающих.Картина вышла в 2017 году на Учебной киностудии ВГИКа, режиссёрами стали Валерий Ткачёв и Владимир Грамматиков.Знаем, что посмотреть в Санкт-Петербурге.",cinema,"кинопоказы, 18+, бесплатно, вечером, культура и искусство, романтичные места и события, free",,2026-07-17 19:00,2026-07-17 19:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/2f/b2/2fb213c396a73e25651e92606c7668e6,https://kudago.com/spb/event/kinopokaz-grani-lyubvi-bdzefw/,kudago,2026-07-14 14:51:10
225526,Концерт группы Truckdrivers,Truckdrivers,"Музыканты группы Truckdrivers приглашают провести летний вечер под открытым небом в компании друзей, любимых песен и живого выступления. Гостей ждёт непринуждённая атмосфера, украшенное огнями пространство и концерт, где можно подпевать композициям и танцевать.Такие встречи коллектив устраивает лишь раз в год, превращая обычное выступление в летний праздник.Рассказываем, как организовать досуг СПб.",concert,"потанцевать, гитарная музыка, концерты, вечером, с друзьями, 18+, веселье",,2026-07-17 19:00,2026-07-17 19:00,Клуб «Жабль»,"ул. Маршала Говорова, д. 47",59.89957297784945,30.28987182936079,900,900 рублей,False,18+,https://media.kudago.com/images/event/63/a5/63a5977a070b53c14dc54d22736c4de5.png,https://kudago.com/spb/event/kontsert-gruppyi-truckdrivers/,kudago,2026-07-14 14:50:50
225857,"Концерт при свечах «„Петербургские тайны“. Классика, джаз, танго, музыка кино. Только хиты!»",Петербургские тайны,"В этот вечер музыка станет проводником в мир петербургских легенд, тайных смыслов и волнующих образов из кинофильмов. Со слушателями словно заговорит сам город на Неве, обладающий собственной памятью и голосом. Мерцающий свет свечей поможет создать таинственную атмосферу.В программе прозвучат популярные шедевры композиторов-классиков, джазовые хиты, мелодии танго и саундтреки. Художественный руководитель квартета «Северная Венеция» Эдуард Томша проведёт для зрителей экскурс в историю исполняемых произведений, раскроет замыслы композиторов и малоизвестные факты.Фото: предоставлены организатором",concert,"самые интересные события в городе, концерты, билеты на kudago",,2026-07-17 20:00,2026-07-17 20:00,Голубой зал Союза Художников,"ул. Большая Морская, д. 38",,,700,от 700 до 1000 рублей,False,0,https://media.kudago.com/images/event/07/31/07317b232e8c81d4669a3254e8c92a32.JPG,https://kudago.com/spb/event/kontsert-peterburgskie-tajnyi/,kudago,2026-07-14 14:50:50
225415,Шоу-концерт «Трибьют лесного шута»,Трибьют лесного шута,"В клубе на Садовой прозвучат легендарные панк- и рок-хиты 90-х и 2000-х годов. Здесь ждут всех, кто не прочь исполнить Танец злобного гения и разблокировать воспоминания. Также в программе — песни групп «Мумий Тролль», «Сплин», «Жуки», «Братья Грим» и других исполнителей.На сцену выйдут артисты мюзиклов Александр Чернышёв и Мария Решавская, которых поддержит яркий инструментальный состав, и секретные гости.","concert, entertainment","развлечения, концерты, вечером, 16+, с друзьями, самые интересные события в городе, билеты на kudago",,2026-07-17 20:30,2026-07-17 20:30,Клуб «Мани хани» / Money honey,"ул. Садовая, д. 28/30, корп. 13",59.929033,30.322471,1300,от 1300 до 2000 рублей,False,16+,https://media.kudago.com/images/event/fe/8a/fe8aa72394fca4187334f84a4453389a.jpg,https://kudago.com/spb/event/kontsert-tribyut-lesnogo-shuta/,kudago,2026-07-14 14:50:50
225598,Лекция «Пусть будет скандал! Так и надо! Аркадий Аверченко и сатирическая журналистика начала XX века»,Пусть будет скандал! Так и надо! Аркадий Аверченко и сатирическая журналистика начала XX века,"В начале XX века пресса была одним из главных городских голосов. Газеты и журналы читали, обсуждали, передавали из рук в руки, по ним сверяли новости, вкусы и настроения. Петербуржец мог выбирать среди сотен изданий, а особое место в этом шумном мире занимала сатира — острая, быстрая, язвительная и удивительно точная в умении ловить нерв эпохи.На лекции речь пойдёт о сатирической журналистике того времени и о фигуре Аркадия Аверченко. Среди журналов вроде «Жупела», «Зрителя», «Лукоморья», «Пулемёта» и «Сигнала» именно «Сатирикон» и «Новый Сатирикон» стали особенно яркими явлениями отечественной печати. Их успех был связан с литературным качеством, сильной редакторской интонацией, узнаваемым юмором и способностью реагировать на общественную жизнь быстрее многих серьёзных изданий.Рассказываем на KUDAGO, куда сходить в Санкт-Петербурге в эти выходные бесплатно.",education,"обучение, познавательно, 16+, выходные, культура и искусство, бесплатно, лекции и мастер-классы, free",,2026-07-19 16:00,2026-07-19 17:30,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/1e/80/1e80be788bad00cd47b32ad278a176bd.jpg,https://kudago.com/spb/event/lektsiya-pust-budet-skandal-tak-i-nado-arkadij-averchenko-i-satiricheskaya-zhurnalistika-nachala-xx-veka/,kudago,2026-07-14 14:51:15
225599,Лекция «Летний досуг в старом Петербурге: от дачи до кабаре»,Летний досуг в старом Петербурге: от дачи до кабаре,"Каким было лето в старом Петербурге? Одни горожане стремились выбраться за город, снять дачу, сменить тесные улицы на воздух, прогулки и загородные ритуалы. Другие оставались в городе и искали развлечения там, где кипела художественная жизнь: в кафе, барах, ресторанах, кабаре, садах и временных павильонах.Отдельное внимание получат Луна-парки, спортинг-паласы, увеселительные сады. Это мир аттракционов, представлений, массового любопытства и новых форм отдыха. Лектор — Семён Некрасов, искусствовед, краевед, преподаватель.Регистрируйтесь на KUDAGO.Рассказываем, как организовать досуг СПб.",education,"обучение, познавательно, 16+, история быта, бесплатно, лекции и мастер-классы, free, вечером",,2026-07-19 18:00,2026-07-19 18:00,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/53/c2/53c20b6e545e436531cc031ddb92e9d1.jpg,https://kudago.com/spb/event/lektsiya-letnij-dosug-v-starom-peterburge-ot-dachi-do-kabare/,kudago,2026-07-14 14:51:15
225766,Музыкально-литературная программа «Вечер романтиков: путешествие из Австрии в Петербург»,Вечер романтиков: путешествие из Австрии в Петербург,"Вечер выстроен вокруг перекличек между австрийской поэзией, русским романтизмом и именем Лермонтова. Такой формат ценен тем, что соединяет рассказ и звучание: литературные связи раскрываются не сухой схемой, а через интонации, образы и живой культурный контекст. Слушателям предлагают проследить маршрут от Австрии к Петербургу и увидеть, как идеи, темы и эмоциональные жесты романтической эпохи переходили из одной традиции в другую.В центре программы — знаменитые австрийские поэты и их связь с Лермонтовым.Рассказываем, как организовать досуг СПб.","education, concert","free, бесплатно, культура и искусство, вечером, концерты, интересное, 18+, классическая музыка, познавательно, обучение",,2026-07-20 19:00,2026-07-20 19:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/84/7f/847f1355d83572f07205ef14b06fdf52,https://kudago.com/spb/event/muzyikalno-literaturnaya-programma-vecher-romantikov-puteshestvie-iz-avstrii-v-peterburg/,kudago,2026-07-14 14:50:50
225585,Лекция «Как справляться со стрессом и тревогой во времена неопределённости»,Как справляться со стрессом и тревогой во времена неопределённости,"Неопределённость часто действует незаметно: тело становится напряжённым, мысли бегут быстрее, привычные задачи требуют больше сил, а тревога может казаться фоном, к которому человек постепенно привыкает. Лекция психолога, арт-терапевта и EMDR-терапевта Екатерины Берсеневой поможет внимательнее посмотреть на такие состояния и разобраться, какие сигналы важно замечать до того, как усталость становится постоянной.На встрече речь пойдёт о том, как проявляется стресс и почему тело реагирует на него не только эмоциями, но и дыханием, мышечным напряжением, сном, концентрацией, ощущением внутренней собранности или её потери. Слушатели узнают, как вовремя распознавать стрессовое состояние, какие действия помогают восстановлению и что может работать как профилактика эмоционального перегруза.Регистрируйтесь на Timepad.Рассказываем, как организовать досуг СПб.",education,"обучение, познавательно, 16+, психология, бесплатно, лекции и мастер-классы, free",,2026-07-21 10:20,2026-07-21 10:20,Библиотека роста и карьеры (БИРО),"Московский просп., д. 150",59.88506209999996,30.32052660000031,0,,True,16+,https://media.kudago.com/images/event/fe/03/fe039fd7e98749d64170b63b4209a2e2.jpg,https://kudago.com/spb/event/lektsiya-kak-spravlyatsya-so-stressom-i-trevogoj-vo-vremena-neopredelennosti/,kudago,2026-07-14 14:51:15
225768,Фестиваль «День Абхазии»,День Абхазии,"В рамках «Лермонтов_феста» пройдёт «День Абхазии», который обращается к абхазской культурной линии и показывает, как наследие русского классика продолжает звучать на другом языке и в другой художественной традиции. Программа начнётся с возложения цветов к памятнику принцу Петру Ольденбургскому — основателю курорта Гагра.Затем участники перейдут к основной части в Центральной библиотеке имени Лермонтова. Там откроется выставка «История и культура Абхазии». Экспозиционный блок поможет увидеть страну через исторические сюжеты, национальные особенности и художественные образы.В программе также заявлено чтение произведений Лермонтова на абхазском языке. Музыкальная часть добавит событию праздничный ритм: организаторы обещают выступление певцов и хореографического коллектива.Рассказываем на KUDAGO, куда сходить в Санкт-Петербурге в эти выходные бесплатно.","exhibition, concert, festival","free, бесплатно, выставки, культура и искусство, концерты, стихи, интересное, 18+, познавательно, фестивали",,2026-07-21 12:00,2026-07-21 15:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/1f/4b/1f4bb925c044120649b19a922a1ba3dc.jpg,https://kudago.com/spb/event/festival-den-abhazii/,kudago,2026-07-14 14:50:50
225774,"Лекция «Судьба, свобода и ответственность»","Судьба, свобода и ответственность","Почти каждый человек хотя бы раз задавался вопросом, где проходит граница между обстоятельствами и личным выбором. Одни события кажутся предопределёнными, другие требуют решения здесь и сейчас, а за каждым решением появляется ответственность. Лекция Дарьи Корх предлагает спокойно разобрать эту сложную связку без готовых формул и громких обещаний.В центре разговора — три понятия, которые часто воспринимаются отдельно. Судьбу принято связывать с тем, что уже задано: семьёй, прошлым, случайностями, условиями жизни. Свобода звучит как право выбирать направление, говорить «да» или «нет», менять привычные сценарии. Ответственность возвращает к последствиям выбора и помогает не перекладывать всё на внешние силы.Другие мероприятия в Санкт-Петербурге ищите на KUDAGO.",education,"обучение, познавательно, 16+, психология, бесплатно, лекции и мастер-классы, free, вечером",,2026-07-21 18:30,2026-07-21 18:30,Библиотека на Карповке,"наб. реки Карповки, д. 28",59.969443,30.302429,0,,True,16+,https://media.kudago.com/images/event/5a/8c/5a8c68fde693d6894402b0294b06ef5d.jpg,https://kudago.com/spb/event/lektsiya-sudba-svoboda-i-otvetstvennost/,kudago,2026-07-14 14:51:15
225600,Лекция «Астрахань. Блеск и нищета каспийской столицы»,Астрахань. Блеск и нищета каспийской столицы,"Астрахань часто остаётся в стороне от привычных туристических маршрутов, хотя её история и городской облик дают материал для большого разговора. Здесь южная крепость соседствует с купеческими домами, модерновыми фасадами, армянскими и персидскими торговыми дворами, речными пейзажами и следами восточного влияния. Город выглядит многослойным: в нём рядом существуют блеск, запустение, архитектурная изящность и ощущение пограничной территории между Волгой, Каспием и степью.Лектор — Даниил Ведерников, архитектор и экскурсовод.Куда сходить в Санкт-Петербурге, можно узнать на нашем сайте.",education,"обучение, познавательно, 16+, интересное, бесплатно, лекции и мастер-классы, free, вечером",,2026-07-21 19:00,2026-07-21 19:00,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/c6/e5/c6e54db6218adadc43a3311475adb6d7,https://kudago.com/spb/event/lektsiya-astrahan-blesk-i-nischeta-kaspijskoj-stolitsyi/,kudago,2026-07-14 14:51:15
225770,Лекция «Свадебные традиции России и мира»,Свадебные традиции России и мира,"Свадьба — один из самых древних ритуалов человечества, и за привычными жестами часто скрываются смыслы, которые пережили века. Кольца, наряды, выкуп, шумное застолье, пожелания счастья и защиты — всё это связано с представлениями о семье, судьбе, благополучии и границе между старой и новой жизнью. Культуролог Наталия Левкова разберёт свадебные обычаи как антропологический сюжет.От российской обрядности разговор перейдёт к мировым примерам. В программе заявлены свадебные традиции разных стран: от битья посуды в Германии до ритуального плача в Китае.Все развлечения в Питере собраны на нашем сайте.",education,"традиции, обучение, познавательно, 16+, в свободное время, бесплатно, free",,2026-07-22 15:00,2026-07-22 15:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,16+,https://media.kudago.com/images/event/a3/0f/a30f4740951b34ae31ccfd14baab1730.jpg,https://kudago.com/spb/event/lektsiya-svadebnyie-traditsii-rossii-i-mira/,kudago,2026-07-14 14:51:15
225537,Концерт «Ритмы джаза»,Ритмы джаза,"Программа собрана вокруг музыки, которая легко узнаётся и заставляет двигаться. В ней будут американский размах Джорджа Гершвина, нерв Дейва Брубека, композиции Дюка Эллингтона и Антониу Карлоса Жобима и темы из кино. Вечер позволит услышать знакомые мелодии в ярких аранжировках.На сцену выйдет ансамбль «Симфоник брасс». Коллектив выступал в разных городах, включая Петрозаводск, Нижний Новгород, Казань, Минск и Гродно, а также несколько раз участвовал в фестивале в Палермо. В составе — четыре трубы, четыре тромбона, валторна, туба и ударные.Рассказываем, как организовать досуг СПб.",concert,"всей семьёй, 6+, культура и искусство, вечером, концерты, с друзьями, классика джаза",,2026-07-22 20:00,2026-07-22 20:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,250,от 250 до 1000 рублей,False,6+,https://media.kudago.com/images/event/05/48/054877b76dd9b05431967d7fddb083f7.jpg,https://kudago.com/spb/event/kontsert-ritmyi-dzhaza-rq61yg/,kudago,2026-07-14 14:50:50
